Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,concept:name,lifecycle:transition,org:resource,elementId,variant,variant-index,creator,processId,resourceCost,resourceId
46,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000006,2023-12-26 10:00:46.000,2023-12-26 10:00:47.000,Variant 4,4,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000006,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
46,END,,2023-12-26 10:00:47.000,2023-12-26 10:00:47.000,Variant 4,4,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
24,START,,2023-12-26 10:00:24.000,2023-12-26 10:00:24.000,Variant 4,4,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
24,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000006,2023-12-26 10:00:24.000,2023-12-26 10:00:25.000,Variant 4,4,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000006,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
24,END,,2023-12-26 10:00:25.000,2023-12-26 10:00:25.000,Variant 4,4,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
67,START,,2023-12-26 10:01:07.000,2023-12-26 10:01:07.000,Variant 4,4,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
67,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000006,2023-12-26 10:01:07.000,2023-12-26 10:01:08.000,Variant 4,4,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000006,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
67,END,,2023-12-26 10:01:08.000,2023-12-26 10:01:08.000,Variant 4,4,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
87,START,,2023-12-26 10:01:27.000,2023-12-26 10:01:27.000,Variant 1,1,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
87,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000007,2023-12-26 10:01:27.000,2023-12-26 10:01:28.000,Variant 1,1,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000007,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
87,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000004,2023-12-26 10:01:28.000,2023-12-26 10:01:29.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000004,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
87,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000010,2023-12-26 10:01:29.000,2023-12-26 10:01:30.000,Variant 1,1,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000010,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
87,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000007,2023-12-26 10:01:30.000,2023-12-26 10:01:31.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000007,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
87,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000004,2023-12-26 10:01:31.000,2023-12-26 10:01:32.000,Variant 1,1,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000004,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
87,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000001,2023-12-26 10:01:32.000,2023-12-26 10:01:33.000,Variant 1,1,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000001,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
87,END,,2023-12-26 10:01:33.000,2023-12-26 10:01:33.000,Variant 1,1,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
44,START,,2023-12-26 10:00:44.000,2023-12-26 10:00:44.000,Variant 3,3,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
44,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000006,2023-12-26 10:00:44.000,2023-12-26 10:00:45.000,Variant 3,3,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000006,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
44,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000002,2023-12-26 10:00:45.000,2023-12-26 10:00:46.000,Variant 3,3,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000002,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
44,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000007,2023-12-26 10:00:46.000,2023-12-26 10:00:47.000,Variant 3,3,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000007,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
44,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000002,2023-12-26 10:00:47.000,2023-12-26 10:00:48.000,Variant 3,3,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000002,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
44,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000006,2023-12-26 10:00:48.000,2023-12-26 10:00:49.000,Variant 3,3,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000006,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
44,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000010,2023-12-26 10:00:49.000,2023-12-26 10:00:50.000,Variant 3,3,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000010,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
44,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000004,2023-12-26 10:00:50.000,2023-12-26 10:00:51.000,Variant 3,3,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000004,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
44,END,,2023-12-26 10:00:51.000,2023-12-26 10:00:51.000,Variant 3,3,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
45,START,,2023-12-26 10:00:45.000,2023-12-26 10:00:45.000,Variant 4,4,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
45,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000001,2023-12-26 10:00:45.000,2023-12-26 10:00:46.000,Variant 4,4,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000001,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
45,END,,2023-12-26 10:00:46.000,2023-12-26 10:00:46.000,Variant 4,4,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
88,START,,2023-12-26 10:01:28.000,2023-12-26 10:01:28.000,Variant 1,1,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
88,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000003,2023-12-26 10:01:28.000,2023-12-26 10:01:29.000,Variant 1,1,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000003,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
88,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000009,2023-12-26 10:01:29.000,2023-12-26 10:01:30.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000009,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
88,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000006,2023-12-26 10:01:30.000,2023-12-26 10:01:31.000,Variant 1,1,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000006,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
88,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000003,2023-12-26 10:01:31.000,2023-12-26 10:01:32.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000003,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
88,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000010,2023-12-26 10:01:32.000,2023-12-26 10:01:33.000,Variant 1,1,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000010,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
88,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000008,2023-12-26 10:01:33.000,2023-12-26 10:01:34.000,Variant 1,1,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000008,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
88,END,,2023-12-26 10:01:34.000,2023-12-26 10:01:34.000,Variant 1,1,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
23,START,,2023-12-26 10:00:23.000,2023-12-26 10:00:23.000,Variant 4,4,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
23,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000010,2023-12-26 10:00:23.000,2023-12-26 10:00:24.000,Variant 4,4,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000010,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
23,END,,2023-12-26 10:00:24.000,2023-12-26 10:00:24.000,Variant 4,4,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
66,START,,2023-12-26 10:01:06.000,2023-12-26 10:01:06.000,Variant 4,4,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
66,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000001,2023-12-26 10:01:06.000,2023-12-26 10:01:07.000,Variant 4,4,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000001,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
66,END,,2023-12-26 10:01:07.000,2023-12-26 10:01:07.000,Variant 4,4,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
85,START,,2023-12-26 10:01:25.000,2023-12-26 10:01:25.000,Variant 11,11,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 11,11,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
85,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000006,2023-12-26 10:01:25.000,2023-12-26 10:01:26.000,Variant 11,11,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000006,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 11,11,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
85,DATA ANALYST CHECKS DATA BALANCING,USER-000002,2023-12-26 10:01:26.000,2023-12-26 10:01:27.000,Variant 11,11,DATA ANALYST CHECKS DATA BALANCING,complete,USER-000002,sid-4B0C134E-464A-40B5-B6A6-2E492ABDE178,Variant 11,11,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
85,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000008,2023-12-26 10:01:27.000,2023-12-26 10:01:28.000,Variant 11,11,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000008,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 11,11,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
85,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000005,2023-12-26 10:01:28.000,2023-12-26 10:01:29.000,Variant 11,11,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000005,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 11,11,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
85,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000001,2023-12-26 10:01:29.000,2023-12-26 10:01:30.000,Variant 11,11,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000001,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 11,11,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
85,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000008,2023-12-26 10:01:30.000,2023-12-26 10:01:31.000,Variant 11,11,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000008,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 11,11,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
85,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000005,2023-12-26 10:01:31.000,2023-12-26 10:01:32.000,Variant 11,11,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000005,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 11,11,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
85,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000002,2023-12-26 10:01:32.000,2023-12-26 10:01:33.000,Variant 11,11,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000002,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 11,11,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
85,END,,2023-12-26 10:01:33.000,2023-12-26 10:01:33.000,Variant 11,11,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 11,11,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
42,START,,2023-12-26 10:00:42.000,2023-12-26 10:00:42.000,Variant 2,2,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 2,2,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
42,END,,2023-12-26 10:00:42.000,2023-12-26 10:00:42.000,Variant 2,2,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 2,2,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
43,START,,2023-12-26 10:00:43.000,2023-12-26 10:00:43.000,Variant 12,12,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 12,12,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
43,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000002,2023-12-26 10:00:43.000,2023-12-26 10:00:44.000,Variant 12,12,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000002,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 12,12,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
43,MACHINE LEARNING ENGINEER EVALUATES CLASSIFIER,USER-000007,2023-12-26 10:00:44.000,2023-12-26 10:00:45.000,Variant 12,12,MACHINE LEARNING ENGINEER EVALUATES CLASSIFIER,complete,USER-000007,sid-283F05B3-B758-4960-BD63-F8BE380D38BC,Variant 12,12,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
43,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000003,2023-12-26 10:00:45.000,2023-12-26 10:00:46.000,Variant 12,12,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000003,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 12,12,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
43,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000008,2023-12-26 10:00:46.000,2023-12-26 10:00:47.000,Variant 12,12,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000008,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 12,12,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
43,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000003,2023-12-26 10:00:47.000,2023-12-26 10:00:48.000,Variant 12,12,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000003,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 12,12,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
43,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000007,2023-12-26 10:00:48.000,2023-12-26 10:00:49.000,Variant 12,12,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000007,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 12,12,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
43,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000001,2023-12-26 10:00:49.000,2023-12-26 10:00:50.000,Variant 12,12,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000001,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 12,12,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
43,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000005,2023-12-26 10:00:50.000,2023-12-26 10:00:51.000,Variant 12,12,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000005,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 12,12,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
43,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000009,2023-12-26 10:00:51.000,2023-12-26 10:00:52.000,Variant 12,12,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000009,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 12,12,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
43,END,,2023-12-26 10:00:52.000,2023-12-26 10:00:52.000,Variant 12,12,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 12,12,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
20,START,,2023-12-26 10:00:20.000,2023-12-26 10:00:20.000,Variant 1,1,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
20,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000004,2023-12-26 10:00:20.000,2023-12-26 10:00:21.000,Variant 1,1,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000004,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
20,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000010,2023-12-26 10:00:21.000,2023-12-26 10:00:22.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000010,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
20,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000006,2023-12-26 10:00:22.000,2023-12-26 10:00:23.000,Variant 1,1,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000006,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
20,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000002,2023-12-26 10:00:23.000,2023-12-26 10:00:24.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000002,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
20,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000008,2023-12-26 10:00:24.000,2023-12-26 10:00:25.000,Variant 1,1,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000008,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
20,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000001,2023-12-26 10:00:25.000,2023-12-26 10:00:26.000,Variant 1,1,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000001,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
20,END,,2023-12-26 10:00:26.000,2023-12-26 10:00:26.000,Variant 1,1,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
22,START,,2023-12-26 10:00:22.000,2023-12-26 10:00:22.000,Variant 4,4,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
22,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000004,2023-12-26 10:00:22.000,2023-12-26 10:00:23.000,Variant 4,4,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000004,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
